LINE-NUMBER,AUTHOR,TITLE,PUB-DATE,SENTENCE
2781,Nathaniel Hawthorne,Little Annie's Ramble,,"`` Strayed from her home , a LITTLE GIRL , of five years old , in a blue silk frock and white pantalets , with brown curling hair and hazel eyes ."
2782,Nathaniel Hawthorne,Little Annie's Ramble,,"Whoever will bring her back to her afflicted mother -- '' Stop , stop , town crier !"
2783,Nathaniel Hawthorne,Little Annie's Ramble,,The lost is found .
2784,Nathaniel Hawthorne,Little Annie's Ramble,,"O , my pretty Annie , we forgot to tell your mother of our ramble , and she is in despair , and has sent the town crier to bellow up and down the streets , afrighting old and young , for the loss of a little girl who has not once let go my hand !"
2785,Nathaniel Hawthorne,Little Annie's Ramble,,"Well , let us hasten homeward ; and as we go , forget not to thank Heaven , my Annie , that , after wandering a little way into the world , you may return at the first summons , with an untainted and unwearied heart , and be a happy child again ."
2786,Nathaniel Hawthorne,Little Annie's Ramble,,But I have gone too far astray for the town crier to call me back .
2787,Nathaniel Hawthorne,Little Annie's Ramble,,"Sweet has been the charm of childhood on my spirit , throughout my ramble with little Annie !"
2788,Nathaniel Hawthorne,Little Annie's Ramble,,"Say not that it has been a waste of precious moments , an idle matter , a babble of childish talk , and a revery of childish imaginations , about topics unworthy of a grown man 's notice ."
2789,Nathaniel Hawthorne,Little Annie's Ramble,,Has it been merely this ?
2790,Nathaniel Hawthorne,Little Annie's Ramble,,Not so ; not so .
2791,Nathaniel Hawthorne,Little Annie's Ramble,,They are not truly wise who would affirm it .
2792,Nathaniel Hawthorne,Little Annie's Ramble,,"As the pure breath of children revives the life of aged men , so is our moral nature revived by their free and simple thoughts , their native feeling , their airy mirth , for little cause or none , their grief , soon roused and soon allayed ."
2793,Nathaniel Hawthorne,Little Annie's Ramble,,Their influence on us is at least reciprocal with ours on them .
2794,Nathaniel Hawthorne,Little Annie's Ramble,,"When our infancy is almost forgotten , and our boyhood long departed , though it seems but as yesterday ; when life settles darkly down upon us , and we doubt whether to call ourselves young any more , then it is good to steal away from the society of bearded men , and even of gentler woman , and spend an hour or two with children ."
2795,Nathaniel Hawthorne,Little Annie's Ramble,,"After drinking from those fountains of still fresh existence , we shall return into the crowd , as I do now , to struggle onward and do our part in life , perhaps as fervently as ever , but , for a time , with a kinder and purer heart , and a spirit more lightly wise ."
2796,Washington Irving,The Legend of Sleepy Hollow,,"A pleasing land of drowsy head it was , Of dreams that wave before the half-shut eye ; And of gay castles in the clouds that pass , Forever flushing round a summer sky ."
2797,Washington Irving,The Legend of Sleepy Hollow,,"In the bosom of one of those spacious coves which indent the eastern shore of the Hudson , at that broad expansion of the river denominated by the ancient Dutch navigators the Tappan Zee , and where they always prudently shortened sail and implored the protection of St. Nicholas when they crossed , there lies a small market town or rural port , which by some is called Greensburgh , but which is more generally and properly known by the name of Tarry Town ."
2798,Washington Irving,The Legend of Sleepy Hollow,,"This name was given , we are told , in former days , by the good housewives of the adjacent country , from the inveterate propensity of their husbands to linger about the village tavern on market days ."
2799,Washington Irving,The Legend of Sleepy Hollow,,"Be that as it may , I do not vouch for the fact , but merely advert to it , for the sake of being precise and authentic ."
2800,Washington Irving,The Legend of Sleepy Hollow,,"Not far from this village , perhaps about two miles , there is a little valley or rather lap of land among high hills , which is one of the quietest places in the whole world ."
2801,Washington Irving,The Legend of Sleepy Hollow,,"A small brook glides through it , with just murmur enough to lull one to repose ; and the occasional whistle of a quail or tapping of a woodpecker is almost the only sound that ever breaks in upon the uniform tranquillity ."
2802,Washington Irving,The Legend of Sleepy Hollow,,"I recollect that , when a stripling , my first exploit in squirrel-shooting was in a grove of tall walnut-trees that shades one side of the valley ."
2803,Washington Irving,The Legend of Sleepy Hollow,,"I had wandered into it at noontime , when all nature is peculiarly quiet , and was startled by the roar of my own gun , as it broke the Sabbath stillness around and was prolonged and reverberated by the angry echoes ."
2804,Washington Irving,The Legend of Sleepy Hollow,,"If ever I should wish for a retreat whither I might steal from the world and its distractions , and dream quietly away the remnant of a troubled life , I know of none more promising than this little valley ."
2805,Washington Irving,The Legend of Sleepy Hollow,,"From the listless repose of the place , and the peculiar character of its inhabitants , who are descendants from the original Dutch settlers , this sequestered glen has long been known by the name of SLEEPY HOLLOW , and its rustic lads are called the Sleepy Hollow Boys throughout all the neighboring country ."
2806,Washington Irving,The Legend of Sleepy Hollow,,"A drowsy , dreamy influence seems to hang over the land , and to pervade the very atmosphere ."
2807,Washington Irving,The Legend of Sleepy Hollow,,"Some say that the place was bewitched by a High German doctor , during the early days of the settlement ; others , that an old Indian chief , the prophet or wizard of his tribe , held his powwows there before the country was discovered by Master Hendrick Hudson ."
2808,Washington Irving,The Legend of Sleepy Hollow,,"Certain it is , the place still continues under the sway of some witching power , that holds a spell over the minds of the good people , causing them to walk in a continual reverie ."
2809,Washington Irving,The Legend of Sleepy Hollow,,"They are given to all kinds of marvellous beliefs , are subject to trances and visions , and frequently see strange sights , and hear music and voices in the air ."
2810,Washington Irving,The Legend of Sleepy Hollow,,"The whole neighborhood abounds with local tales , haunted spots , and twilight superstitions ; stars shoot and meteors glare oftener across the valley than in any other part of the country , and the nightmare , with her whole ninefold , seems to make it the favorite scene of her gambols ."
2811,Washington Irving,The Legend of Sleepy Hollow,,"The dominant spirit , however , that haunts this enchanted region , and seems to be commander-in-chief of all the powers of the air , is the apparition of a figure on horseback , without a head ."
2812,Washington Irving,The Legend of Sleepy Hollow,,"It is said by some to be the ghost of a Hessian trooper , whose head had been carried away by a cannon-ball , in some nameless battle during the Revolutionary War , and who is ever and anon seen by the country folk hurrying along in the gloom of night , as if on the wings of the wind ."
2813,Washington Irving,The Legend of Sleepy Hollow,,"His haunts are not confined to the valley , but extend at times to the adjacent roads , and especially to the vicinity of a church at no great distance ."
2814,Washington Irving,The Legend of Sleepy Hollow,,"Indeed , certain of the most authentic historians of those parts , who have been careful in collecting and collating the floating facts concerning this spectre , allege that the body of the trooper having been buried in the churchyard , the ghost rides forth to the scene of battle in nightly quest of his head , and that the rushing speed with which he sometimes passes along the Hollow , like a midnight blast , is owing to his being belated , and in a hurry to get back to the churchyard before daybreak ."
2815,Washington Irving,The Legend of Sleepy Hollow,,"Such is the general purport of this legendary superstition , which has furnished materials for many a wild story in that region of shadows ; and the spectre is known at all the country firesides , by the name of the Headless Horseman of Sleepy Hollow ."
2816,Washington Irving,The Legend of Sleepy Hollow,,"It is remarkable that the visionary propensity I have mentioned is not confined to the native inhabitants of the valley , but is unconsciously imbibed by every one who resides there for a time ."
2817,Washington Irving,The Legend of Sleepy Hollow,,"However wide awake they may have been before they entered that sleepy region , they are sure , in a little time , to inhale the witching influence of the air , and begin to grow imaginative , to dream dreams , and see apparitions ."
2818,Washington Irving,The Legend of Sleepy Hollow,,"I mention this peaceful spot with all possible laud , for it is in such little retired Dutch valleys , found here and there embosomed in the great State of New York , that population , manners , and customs remain fixed , while the great torrent of migration and improvement , which is making such incessant changes in other parts of this restless country , sweeps by them unobserved ."
2819,Washington Irving,The Legend of Sleepy Hollow,,"They are like those little nooks of still water , which border a rapid stream , where we may see the straw and bubble riding quietly at anchor , or slowly revolving in their mimic harbor , undisturbed by the rush of the passing current ."
2820,Washington Irving,The Legend of Sleepy Hollow,,"Though many years have elapsed since I trod the drowsy shades of Sleepy Hollow , yet I question whether I should not still find the same trees and the same families vegetating in its sheltered bosom ."
2821,Washington Irving,The Legend of Sleepy Hollow,,"In this by-place of nature there abode , in a remote period of American history , that is to say , some thirty years since , a worthy wight of the name of Ichabod Crane , who sojourned , or , as he expressed it , `` tarried , '' in Sleepy Hollow , for the purpose of instructing the children of the vicinity ."
